Order ID,Order Date,Region,City,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode,Year,Month,Month_Name,Profit_Margin
13164,2024-11-22,South,Coimbatore,Kitchen,Cookware Set,5,72434,10,325953.0,21190.7,COD,2024,11,November,0.06501152006577636
13165,2024-10-24,West,Goa,Groceries,Wheat,2,48160,15,81872.0,12869.54,UPI,2024,10,October,0.15719098104358023
13166,2024-08-03,East,Ranchi,Clothing,Accessories,2,65492,20,104787.2,15070.65,Net Banking,2024,8,August,0.14382147819581018
13167,2025-05-15,South,Bangalore,Sports,Yoga Mat,4,14204,15,48293.6,9440.48,Credit Card,2025,5,May,0.19548097470472278
13168,2025-06-17,North,Lucknow,Books,Biography,5,16483,20,65932.0,10865.77,Debit Card,2025,6,June,0.16480267548383185
13169,2024-08-26,East,Patna,Clothing,Shoes,5,10706,0,53530.0,12038.72,Credit Card,2024,8,August,0.22489669344292917
13170,2025-07-23,West,Goa,Books,Non-Fiction,4,1730,10,6228.0,749.58,UPI,2025,7,July,0.12035645472061658
13171,2025-06-21,West,Pune,Clothing,Women's Wear,3,72618,20,174283.2,15378.45,COD,2025,6,June,0.08823828114241648
13172,2025-01-11,North,Delhi,Electronics,Camera,4,51884,20,166028.8,37882.17,Debit Card,2025,1,January,0.22816625790224346
13173,2025-07-10,North,Delhi,Kitchen,Mixer Grinder,5,37606,10,169227.0,29678.19,Net Banking,2025,7,July,0.17537502880745978
13174,2025-05-09,South,Coimbatore,Sports,Cricket Bat,3,25349,15,64639.95,6608.14,Debit Card,2025,5,May,0.10222996769025967
13175,2023-10-08,East,Bhubaneswar,Books,Comics,5,58608,10,263736.0,28829.07,Debit Card,2023,10,October,0.10931033306033305
13176,2025-05-18,West,Pune,Furniture,Cabinet,1,73507,20,58805.6,4650.02,Debit Card,2025,5,May,0.07907444188988805
13177,2025-01-23,West,Pune,Kitchen,Cookware Set,3,37202,10,100445.4,11651.15,Credit Card,2025,1,January,0.11599485889846624
13178,2024-11-30,East,Guwahati,Beauty,Perfume,2,41831,5,79478.9,14297.47,Debit Card,2024,11,November,0.17989013436270507
13179,2024-06-27,South,Thiruvananthapuram,Clothing,Shoes,3,17583,20,42199.2,2794.58,Net Banking,2024,6,June,0.06622353030389203
13180,2025-09-29,North,Lucknow,Home Decor,Lamp,4,25481,20,81539.2,4892.61,Debit Card,2025,9,September,0.06000316412228719
13181,2024-05-11,South,Chennai,Sports,Tennis Racket,1,62606,20,50084.8,5298.77,Credit Card,2024,5,May,0.10579597003482094
13182,2024-11-06,South,Coimbatore,Home Decor,Clock,2,43739,0,87478.0,18772.76,Credit Card,2024,11,November,0.21459978508882233
13183,2024-02-08,South,Coimbatore,Home Decor,Cushion,1,5393,5,5123.35,820.26,UPI,2024,2,February,0.16010227683058934
13184,2024-07-16,South,Coimbatore,Sports,Tennis Racket,4,14964,0,59856.0,14316.75,UPI,2024,7,July,0.23918654771451484
13185,2025-07-24,East,Bhubaneswar,Books,Textbook,5,11399,15,48445.75,11983.85,COD,2025,7,July,0.24736638404813632
13186,2024-01-23,East,Guwahati,Electronics,Smartwatch,5,22001,5,104504.75,16062.8,COD,2024,1,January,0.15370401823840543
13187,2025-02-10,West,Goa,Furniture,Table,3,68647,10,185346.9,20453.81,Credit Card,2025,2,February,0.11035420608599336
13188,2025-01-07,South,Hyderabad,Toys,Board Game,3,37653,10,101663.1,10123.36,COD,2025,1,January,0.09957752616239324
13189,2024-12-07,West,Surat,Books,Textbook,4,24371,10,87735.6,19597.07,Net Banking,2024,12,December,0.22336508783207726
13190,2025-05-30,East,Patna,Books,Fiction,4,39663,0,158652.0,38519.18,Credit Card,2025,5,May,0.24279038398507424
13191,2025-03-19,North,Lucknow,Groceries,Oil,1,16219,0,16219.0,2677.64,UPI,2025,3,March,0.16509279240397065
13192,2025-05-07,East,Guwahati,Kitchen,Cookware Set,1,63000,0,63000.0,4286.16,Net Banking,2025,5,May,0.06803428571428571
13193,2025-06-29,South,Coimbatore,Kitchen,Cookware Set,4,17155,20,54896.0,11120.28,COD,2025,6,June,0.20256995045176335
13194,2024-11-22,South,Thiruvananthapuram,Sports,Cricket Bat,2,10158,10,18284.4,2902.96,Credit Card,2024,11,November,0.15876703638073986
13195,2024-07-06,East,Ranchi,Beauty,Face Cream,1,50823,20,40658.4,6267.87,Credit Card,2024,7,July,0.15415928811758456
13196,2024-07-19,West,Pune,Groceries,Wheat,1,58194,0,58194.0,6749.93,Credit Card,2024,7,July,0.11599013644018284
13197,2025-03-24,South,Thiruvananthapuram,Toys,Doll,5,37682,10,169569.0,26335.15,Net Banking,2025,3,March,0.15530639444709823
13198,2025-04-09,North,Amritsar,Books,Textbook,5,23752,5,112822.0,18546.81,COD,2025,4,April,0.16439001258619773
13199,2025-07-07,South,Hyderabad,Sports,Tennis Racket,5,74807,0,374035.0,31406.25,UPI,2025,7,July,0.08396607269373187
13200,2025-01-06,South,Coimbatore,Books,Comics,3,27799,10,75057.3,11023.33,Credit Card,2025,1,January,0.14686552806988792
13201,2024-10-06,South,Bangalore,Sports,Dumbbells,4,56706,10,204141.6,35280.25,Debit Card,2024,10,October,0.17282244285339196
13202,2025-05-06,North,Jaipur,Groceries,Sugar,1,76879,15,65347.15,16285.2,Net Banking,2025,5,May,0.24921056235811356
13203,2024-11-20,South,Bangalore,Beauty,Foundation,3,39207,5,111739.95,21027.98,Debit Card,2024,11,November,0.1881867675795452
13204,2025-04-28,North,Amritsar,Kitchen,Mixer Grinder,1,71243,15,60556.55,14619.27,UPI,2025,4,April,0.24141517309027677
13205,2024-06-23,West,Mumbai,Kitchen,Microwave,3,71312,20,171148.8,9393.57,UPI,2024,6,June,0.0548853979694862
13206,2025-10-01,West,Surat,Home Decor,Lamp,2,15322,10,27579.6,1966.43,UPI,2025,10,October,0.07130016388925148
13207,2024-11-24,North,Jaipur,Sports,Cricket Bat,2,32572,0,65144.0,12519.71,UPI,2024,11,November,0.19218515903229766
13208,2025-09-28,West,Goa,Kitchen,Juicer,2,17389,5,33039.1,6916.9,Debit Card,2025,9,September,0.20935497637647515
13209,2024-08-20,West,Ahmedabad,Furniture,Sofa,3,48461,15,123575.55,27772.5,COD,2024,8,August,0.22474105921438342
13210,2024-10-23,North,Amritsar,Kitchen,Juicer,1,39872,10,35884.8,7383.66,Credit Card,2024,10,October,0.20576009898341358
13211,2025-03-11,West,Pune,Kitchen,Mixer Grinder,3,65351,5,186250.35,44988.38,Credit Card,2025,3,March,0.24154789507778104
13212,2025-01-11,North,Jaipur,Groceries,Rice,1,62219,15,52886.15,13146.08,Debit Card,2025,1,January,0.24857320867561733
13213,2025-04-02,West,Pune,Electronics,Smartwatch,4,69923,5,265707.4,26037.95,Debit Card,2025,4,April,0.09799482438200817
13214,2025-07-08,East,Kolkata,Furniture,Chair,3,70734,0,212202.0,52505.11,UPI,2025,7,July,0.24742985457252994
13215,2024-08-09,East,Bhubaneswar,Books,Fiction,5,7682,10,34569.0,3215.4,Net Banking,2024,8,August,0.09301397205588822
13216,2024-06-05,North,Lucknow,Books,Textbook,5,7331,10,32989.5,1892.49,UPI,2024,6,June,0.05736643477470104
13217,2023-12-13,West,Pune,Kitchen,Cookware Set,1,21175,5,20116.25,3692.27,Net Banking,2023,12,December,0.18354663518299882
13218,2025-03-15,North,Jaipur,Home Decor,Wall Art,1,7828,5,7436.6,1019.65,Credit Card,2025,3,March,0.13711239007073123
13219,2023-12-31,East,Kolkata,Clothing,Kids Wear,2,52220,20,83552.0,5410.9,Debit Card,2023,12,December,0.0647608674837227
13220,2024-06-24,North,Amritsar,Electronics,Camera,4,20266,15,68904.4,13538.12,Credit Card,2024,6,June,0.19647685779137475
13221,2025-06-11,South,Hyderabad,Furniture,Chair,4,68646,20,219667.2,39724.94,COD,2025,6,June,0.18084147291903388
13222,2024-01-01,East,Bhubaneswar,Groceries,Spices,1,25473,20,20378.4,3782.89,COD,2024,1,January,0.18563233619911276
13223,2024-03-10,South,Thiruvananthapuram,Kitchen,Juicer,4,28239,5,107308.2,6756.09,UPI,2024,3,March,0.06295968062086588
13224,2024-06-07,North,Amritsar,Sports,Cricket Bat,5,24059,5,114280.25,5890.91,UPI,2024,6,June,0.05154792713526615
13225,2024-08-06,North,Amritsar,Groceries,Rice,5,14222,5,67554.5,16412.51,Net Banking,2024,8,August,0.24295213494289794
13226,2025-07-30,West,Ahmedabad,Home Decor,Clock,5,40487,15,172069.75,21981.61,COD,2025,7,July,0.1277482532519516
13227,2024-04-13,East,Bhubaneswar,Sports,Football,4,77291,10,278247.6,27845.6,Debit Card,2024,4,April,0.10007489732166604
13228,2024-09-17,South,Hyderabad,Groceries,Sugar,2,38807,5,73733.3,8421.62,UPI,2024,9,September,0.11421732107473828
13229,2023-12-17,South,Coimbatore,Electronics,Mobile,5,42322,15,179868.5,33452.03,COD,2023,12,December,0.18598048018413452
13230,2024-07-22,North,Amritsar,Sports,Cricket Bat,2,75015,20,120024.0,16077.34,Net Banking,2024,7,July,0.1339510431247084
13231,2023-11-11,South,Coimbatore,Clothing,Shoes,3,8170,0,24510.0,4857.5,COD,2023,11,November,0.1981844145246838
13232,2024-07-04,North,Jaipur,Books,Non-Fiction,5,4523,5,21484.25,3028.34,UPI,2024,7,July,0.1409562819274585
13233,2024-10-27,North,Delhi,Beauty,Shampoo,1,48236,10,43412.4,2964.82,Credit Card,2024,10,October,0.06829431222415716
13234,2025-01-26,West,Goa,Clothing,Women's Wear,1,14394,0,14394.0,2238.77,Credit Card,2025,1,January,0.15553494511602056
13235,2024-02-29,East,Kolkata,Furniture,Bed,4,1166,0,4664.0,307.33,COD,2024,2,February,0.06589408233276157
13236,2025-05-30,North,Delhi,Toys,RC Car,2,4981,15,8467.7,2114.6,Credit Card,2025,5,May,0.24972542721163948
13237,2024-04-22,East,Kolkata,Books,Biography,5,399,0,1995.0,290.75,Credit Card,2024,4,April,0.1457393483709273
13238,2024-05-27,East,Ranchi,Kitchen,Refrigerator,3,13033,5,37144.05,3705.77,COD,2024,5,May,0.09976752669673877
13239,2024-10-20,West,Surat,Groceries,Sugar,1,18197,15,15467.45,2999.8,Credit Card,2024,10,October,0.19394276367468458
13240,2024-06-09,East,Ranchi,Beauty,Shampoo,3,13588,0,40764.0,8950.88,Debit Card,2024,6,June,0.21957805907172995
13241,2025-07-16,East,Guwahati,Clothing,Accessories,5,57719,10,259735.5,53930.0,Debit Card,2025,7,July,0.20763430489863727
13242,2025-03-20,South,Thiruvananthapuram,Furniture,Bed,5,10806,10,48627.0,4120.89,Debit Card,2025,3,March,0.08474489481152447
13243,2025-01-16,North,Delhi,Clothing,Men's Wear,2,48008,10,86414.4,15869.6,Credit Card,2025,1,January,0.1836453183728638
13244,2023-11-17,South,Thiruvananthapuram,Books,Textbook,2,64998,10,116996.4,9366.45,Credit Card,2023,11,November,0.08005759151563639
13245,2025-09-03,North,Lucknow,Sports,Tennis Racket,3,21046,15,53667.3,8819.86,Debit Card,2025,9,September,0.16434327793647155
13246,2025-02-13,North,Chandigarh,Toys,Board Game,4,24991,5,94965.8,19774.72,Credit Card,2025,2,February,0.20822991013607003
13247,2025-08-06,South,Hyderabad,Beauty,Perfume,2,65399,10,117718.2,24367.26,Net Banking,2025,8,August,0.20699653919275013
13248,2024-11-09,West,Goa,Sports,Dumbbells,1,43064,20,34451.2,3380.14,Credit Card,2024,11,November,0.09811385379899684
13249,2025-05-17,West,Goa,Clothing,Men's Wear,5,609,20,2436.0,222.91,UPI,2025,5,May,0.09150656814449917
13250,2024-04-10,West,Ahmedabad,Kitchen,Cookware Set,2,13233,15,22496.1,2505.09,COD,2024,4,April,0.1113566351500927
13251,2024-06-01,West,Goa,Books,Comics,2,15476,15,26309.2,5482.58,UPI,2024,6,June,0.20839022091131618
13252,2025-02-13,South,Chennai,Sports,Tennis Racket,2,46797,0,93594.0,9322.99,UPI,2025,2,February,0.09961097933628224
13253,2023-10-22,North,Chandigarh,Beauty,Shampoo,5,7875,15,33468.75,7825.74,Debit Card,2023,10,October,0.2338222969187675
13254,2024-07-25,South,Hyderabad,Furniture,Sofa,1,32825,5,31183.75,6830.57,Net Banking,2024,7,July,0.21904261033390787
13255,2024-10-04,West,Pune,Kitchen,Refrigerator,5,51880,15,220490.0,26191.56,UPI,2024,10,October,0.11878797224363917
13256,2024-10-20,South,Thiruvananthapuram,Groceries,Oil,1,69578,20,55662.4,12414.3,Net Banking,2024,10,October,0.22302847164333553
13257,2024-12-16,South,Chennai,Beauty,Face Cream,2,45358,10,81644.4,7788.02,COD,2024,12,December,0.0953895184482953
13258,2024-04-03,South,Thiruvananthapuram,Toys,Doll,3,65969,20,158325.6,31387.2,UPI,2024,4,April,0.19824463005350998
13259,2023-11-03,South,Hyderabad,Toys,Doll,5,27369,15,116318.25,20798.76,COD,2023,11,November,0.1788090862783785
13260,2025-06-16,West,Mumbai,Books,Comics,4,54332,0,217328.0,34419.58,COD,2025,6,June,0.15837618714569685
13261,2024-02-26,West,Pune,Sports,Cricket Bat,2,43960,20,70336.0,15557.69,UPI,2024,2,February,0.22119099749772522
13262,2025-05-15,South,Chennai,Kitchen,Cookware Set,2,30008,20,48012.8,7292.69,Credit Card,2025,5,May,0.1518905375233271
13263,2024-01-02,South,Hyderabad,Clothing,Accessories,4,52668,0,210672.0,33035.32,Net Banking,2024,1,January,0.1568092579934685
13264,2023-11-05,South,Bangalore,Kitchen,Juicer,3,52002,15,132605.1,24250.11,UPI,2023,11,November,0.18287464056812294
13265,2024-04-06,South,Coimbatore,Home Decor,Vase,2,5497,10,9894.6,825.78,UPI,2024,4,April,0.08345764356315566
13266,2024-08-29,West,Surat,Home Decor,Lamp,3,61035,0,183105.0,16120.97,Credit Card,2024,8,August,0.08804221621474018
13267,2024-04-30,South,Coimbatore,Sports,Yoga Mat,5,49453,15,210175.25,37014.87,COD,2024,4,April,0.17611431412594966
13268,2025-06-02,West,Pune,Electronics,Camera,4,33648,5,127862.4,7221.46,Net Banking,2025,6,June,0.05647837049828566
13269,2025-04-12,South,Chennai,Home Decor,Lamp,2,49183,10,88529.4,14351.56,Net Banking,2025,4,April,0.16211066606121807
13270,2024-01-06,South,Bangalore,Books,Comics,4,3541,5,13455.8,1836.71,Credit Card,2024,1,January,0.13649950207345532
13271,2023-10-12,East,Kolkata,Groceries,Oil,5,60600,20,242400.0,48572.87,COD,2023,10,October,0.20038312706270628
13272,2024-07-06,East,Ranchi,Toys,Puzzle,5,76545,15,325316.25,41394.12,Net Banking,2024,7,July,0.12724270613595234
13273,2024-01-05,South,Hyderabad,Beauty,Foundation,4,21421,10,77115.6,5993.17,Net Banking,2024,1,January,0.0777167006416341
13274,2025-01-16,East,Guwahati,Home Decor,Lamp,3,36252,0,108756.0,26186.69,Net Banking,2025,1,January,0.240783864798264
13275,2025-03-30,South,Chennai,Groceries,Spices,4,11581,20,37059.2,2250.55,UPI,2025,3,March,0.060728510059580354
13276,2024-12-06,North,Amritsar,Furniture,Bed,1,15100,5,14345.0,2600.55,COD,2024,12,December,0.1812861624259324
13277,2025-03-27,North,Chandigarh,Electronics,Camera,2,58575,5,111292.5,25461.54,COD,2025,3,March,0.22878037603612103
13278,2024-11-19,East,Bhubaneswar,Sports,Dumbbells,4,59422,20,190150.4,41659.44,Debit Card,2024,11,November,0.21908678603884085
13279,2023-10-17,North,Lucknow,Electronics,Camera,5,41174,15,174989.5,16206.53,Debit Card,2023,10,October,0.09261429971512578
13280,2025-02-15,East,Patna,Kitchen,Microwave,3,41780,20,100272.0,6310.1,Credit Card,2025,2,February,0.06292983086006064
13281,2023-12-31,North,Lucknow,Electronics,Laptop,1,56967,0,56967.0,13168.07,Debit Card,2023,12,December,0.2311525971176295
13282,2025-04-08,North,Lucknow,Books,Comics,3,10123,20,24295.2,1858.6,Net Banking,2025,4,April,0.07650070795877374
13283,2025-02-03,East,Bhubaneswar,Books,Textbook,3,19668,15,50153.4,2768.78,Credit Card,2025,2,February,0.05520622729465999
13284,2024-04-23,East,Kolkata,Kitchen,Juicer,2,74815,10,134667.0,9914.07,UPI,2024,4,April,0.07361914945755084
13285,2023-11-05,East,Ranchi,Electronics,Headphones,5,23243,5,110404.25,19256.79,Debit Card,2023,11,November,0.17442073108598627
13286,2025-07-31,West,Goa,Toys,Puzzle,5,44376,20,177504.0,28065.02,COD,2025,7,July,0.1581092257075897
13287,2024-06-18,South,Coimbatore,Electronics,Smartwatch,3,8733,10,23579.1,4793.63,COD,2024,6,June,0.20329995631724707
13288,2024-10-14,West,Pune,Beauty,Shampoo,1,64131,15,54511.35,8642.74,UPI,2024,10,October,0.1585493663246278
13289,2025-09-21,East,Kolkata,Toys,Action Figure,5,3306,15,14050.5,1904.21,Debit Card,2025,9,September,0.13552613785986264
13290,2024-10-26,South,Coimbatore,Clothing,Kids Wear,5,35132,20,140528.0,9631.13,Credit Card,2024,10,October,0.06853530968917226
13291,2025-06-16,East,Guwahati,Books,Comics,4,10250,20,32800.0,4222.2,UPI,2025,6,June,0.12872560975609756
13292,2025-08-27,East,Kolkata,Toys,Puzzle,5,78766,20,315064.0,44013.36,Net Banking,2025,8,August,0.13969656958586193
13293,2025-06-06,South,Bangalore,Groceries,Rice,2,53859,0,107718.0,18421.31,COD,2025,6,June,0.17101422232124622
13294,2024-11-17,East,Ranchi,Books,Non-Fiction,4,40642,0,162568.0,18654.31,COD,2024,11,November,0.11474773633187343
13295,2024-02-14,South,Thiruvananthapuram,Groceries,Rice,2,45332,20,72531.2,4268.01,Net Banking,2024,2,February,0.05884378033177447
13296,2025-07-01,North,Chandigarh,Beauty,Lipstick,3,61630,5,175645.5,33038.94,UPI,2025,7,July,0.18810012212097663
13297,2023-10-14,West,Ahmedabad,Electronics,Headphones,1,47166,0,47166.0,11645.09,Credit Card,2023,10,October,0.24689585718526058
13298,2024-02-25,South,Thiruvananthapuram,Furniture,Cabinet,1,11904,20,9523.2,1643.52,Credit Card,2024,2,February,0.17258064516129032
13299,2025-08-02,East,Patna,Toys,Puzzle,1,70745,15,60133.25,7744.25,Debit Card,2025,8,August,0.12878482370402397
13300,2024-07-21,West,Pune,Home Decor,Lamp,5,60463,0,302315.0,32487.86,Debit Card,2024,7,July,0.10746360584158907
13301,2024-05-05,North,Jaipur,Beauty,Face Cream,5,36213,0,181065.0,32530.95,UPI,2024,5,May,0.17966448512964958
13302,2025-06-23,East,Guwahati,Beauty,Shampoo,2,6697,20,10715.2,861.74,Debit Card,2025,6,June,0.08042220397192773
13303,2025-05-21,East,Bhubaneswar,Electronics,Mobile,3,57569,5,164071.65,29285.66,Debit Card,2025,5,May,0.17849311566013995
13304,2025-07-06,West,Ahmedabad,Clothing,Accessories,2,48332,10,86997.6,20432.33,Net Banking,2025,7,July,0.2348608467360019
13305,2023-12-01,North,Jaipur,Home Decor,Lamp,2,53788,15,91439.6,21533.1,COD,2023,12,December,0.23548987528379386
13306,2024-06-22,South,Thiruvananthapuram,Clothing,Kids Wear,5,10507,0,52535.0,11583.36,COD,2024,6,June,0.22048843628057488
13307,2025-08-23,West,Pune,Electronics,Laptop,4,7406,10,26661.6,3224.16,Debit Card,2025,8,August,0.12092897650553605
13308,2025-04-27,West,Goa,Furniture,Cabinet,3,9188,10,24807.6,3715.82,Net Banking,2025,4,April,0.1497855495896419
13309,2025-05-04,West,Pune,Books,Biography,1,13605,20,10884.0,721.1,COD,2025,5,May,0.0662532157295112
13310,2024-06-10,West,Mumbai,Kitchen,Juicer,2,76854,10,138337.2,26344.51,Net Banking,2024,6,June,0.19043691790783676
13311,2025-04-08,North,Lucknow,Beauty,Lipstick,4,2727,5,10362.6,703.11,Debit Card,2025,4,April,0.06785073244166522
13312,2023-10-08,West,Pune,Sports,Yoga Mat,2,59290,5,112651.0,9073.89,Debit Card,2023,10,October,0.08054868576399676
13313,2023-11-08,East,Bhubaneswar,Toys,RC Car,4,56775,20,181680.0,43029.74,Credit Card,2023,11,November,0.23684357111404666
13314,2025-01-24,North,Amritsar,Electronics,Headphones,4,26031,20,83299.2,16206.55,Debit Card,2025,1,January,0.19455829107602474
13315,2024-05-23,South,Bangalore,Beauty,Foundation,1,40169,15,34143.65,7509.28,Debit Card,2024,5,May,0.21993196392301348
13316,2025-07-06,North,Delhi,Books,Biography,4,64938,15,220789.2,18417.03,UPI,2025,7,July,0.08341454201564207
13317,2023-10-06,West,Goa,Furniture,Bed,3,6457,10,17433.9,3456.69,Debit Card,2023,10,October,0.19827405227745942
13318,2024-07-01,East,Bhubaneswar,Sports,Tennis Racket,5,30712,20,122848.0,19074.55,Debit Card,2024,7,July,0.1552695200573066
13319,2024-10-17,South,Thiruvananthapuram,Electronics,Laptop,4,27567,0,110268.0,18619.96,Credit Card,2024,10,October,0.16886095694127035
13320,2025-05-20,North,Chandigarh,Home Decor,Cushion,3,76773,15,195771.15,28791.58,Credit Card,2025,5,May,0.14706753267782308
13321,2024-05-30,West,Goa,Home Decor,Cushion,4,73390,10,264204.0,20530.46,UPI,2024,5,May,0.07770684773886845
13322,2025-02-06,West,Ahmedabad,Sports,Dumbbells,2,72100,0,144200.0,8686.43,Credit Card,2025,2,February,0.06023876560332871
13323,2024-02-29,West,Mumbai,Books,Fiction,5,17491,5,83082.25,8025.43,Net Banking,2024,2,February,0.09659620436374798
13324,2024-07-23,East,Bhubaneswar,Books,Biography,2,24784,20,39654.4,3688.29,Credit Card,2024,7,July,0.09301086386378309
13325,2024-04-01,East,Kolkata,Clothing,Women's Wear,1,12826,5,12184.7,2897.18,Net Banking,2024,4,April,0.237771959916945
13326,2024-05-23,South,Coimbatore,Books,Non-Fiction,4,8175,0,32700.0,6687.83,Credit Card,2024,5,May,0.20452079510703364
13327,2024-07-18,East,Kolkata,Groceries,Oil,1,66192,15,56263.2,10654.56,Net Banking,2024,7,July,0.1893699611824425
13328,2023-12-24,North,Lucknow,Groceries,Wheat,2,7453,5,14160.7,3203.36,UPI,2023,12,December,0.22621480576525171
13329,2024-11-10,East,Guwahati,Electronics,Camera,5,65830,5,312692.5,35825.33,Credit Card,2024,11,November,0.11457048058396029
13330,2024-10-01,South,Coimbatore,Home Decor,Lamp,5,78716,0,393580.0,75345.21,Net Banking,2024,10,October,0.19143556583159715
13331,2024-05-23,South,Coimbatore,Kitchen,Juicer,3,28534,5,81321.9,9500.16,UPI,2024,5,May,0.11682166796398019
13332,2024-09-25,East,Patna,Electronics,Headphones,4,54174,0,216696.0,40956.13,COD,2024,9,September,0.18900270424927085
13333,2025-02-07,West,Surat,Sports,Dumbbells,5,79697,0,398485.0,21266.93,COD,2025,2,February,0.053369461836706523
